CustomerID,Recency,Frequency,Monetary,Churn,R_log,F_log,M_log
12406,92,1,1621.25,0,4.532599493153256,0.6931471805599453,7.391569353501278
12407,43,4,1407.3600000000001,0,3.784189633918261,1.6094379124341003,7.250181185855144
12408,7,4,2134.0499999999997,0,2.0794415416798357,1.6094379124341003,7.666245344592246
12409,91,1,6207.08,0,4.5217885770490405,0.6931471805599453,8.733606948377961
12410,217,2,693.3299999999999,1,5.384495062789089,1.0986122886681096,6.542947351813216
12412,46,2,890.74,0,3.8501476017100584,1.0986122886681096,6.793174610270882
12413,145,2,563.9,0,4.983606621708336,1.0986122886681096,6.336648724331217
12414,126,3,562.41,1,4.844187086458591,1.3862943611198906,6.334007604663525
12415,8,15,102087.88,0,2.1972245773362196,2.772588722239781,9.584183313001468
12417,15,7,2816.52,0,2.772588722239781,2.0794415416798357,7.943612344380307
12418,21,1,668.58,1,3.091042453358316,0.6931471805599453,6.506650650150935
12421,23,3,628.56,0,3.1780538303479458,1.3862943611198906,6.4450211626834
12422,4,3,803.5600000000001,1,1.6094379124341003,1.3862943611198906,6.690295544136225
12423,9,7,1650.67,0,2.302585092994046,2.0794415416798357,7.409542176257413
12424,71,2,1760.96,1,4.276666119016055,1.0986122886681096,7.474182104762846
12426,103,1,582.73,1,4.6443908991413725,0.6931471805599453,6.369438547154207
12427,280,1,303.5,0,5.638354669333745,0.6931471805599453,5.718671087149952
12428,29,8,7548.12,0,3.4011973816621555,2.1972245773362196,8.929186279158467
12429,81,3,2844.88,0,4.406719247264253,1.3862943611198906,7.953627613319531
12431,28,11,4807.07,0,3.367295829986474,2.4849066497880004,8.47805103517728
12432,79,3,4016.66,0,4.382026634673881,1.3862943611198906,8.298454922580934
12433,0,3,6395.23,0,0.0,1.3862943611198906,8.763464033282284
12434,169,1,286.25,0,5.135798437050262,0.6931471805599453,5.660352916728865
12435,176,1,3978.9900000000002,0,5.176149732573829,0.6931471805599453,8.289034585712512
12436,8,1,509.01,1,2.1972245773362196,0.6931471805599453,6.234430333369278
12437,7,11,2811.41,0,2.0794415416798357,2.4849066497880004,7.941797046000665
12438,49,1,890.0699999999999,0,3.912023005428146,0.6931471805599453,6.792422987796763
12441,275,1,173.55,1,5.62040086571715,0.6931471805599453,5.162211233551045
12444,30,2,2627.27,0,3.4339872044851463,1.0986122886681096,7.874081114053165
12447,152,1,476.49,1,5.030437921392435,0.6931471805599453,6.168543217293113
12449,0,3,2724.58,0,0.0,1.3862943611198906,7.910436528485963
12450,65,2,197.88,1,4.189654742026425,1.0986122886681096,5.292701627762401
12451,127,2,5307.82,0,4.852030263919617,1.0986122886681096,8.577124867318746
12453,43,1,707.09,1,3.784189633918261,0.6931471805599453,6.562571204258897
12455,36,5,2176.36,0,3.6109179126442243,1.791759469228055,7.685868412744675
12456,40,2,2265.4,0,3.713572066704308,1.0986122886681096,7.725947948516307
12457,142,3,1067.25,0,4.962844630259907,1.3862943611198906,6.9737770745241345
12458,193,1,441.92,0,5.267858159063328,0.6931471805599453,6.093389166829907
12461,3,2,826.88,1,1.3862943611198906,1.0986122886681096,6.718868216346018
12462,212,1,762.11,0,5.3612921657094255,0.6931471805599453,6.637402188652131
12463,84,3,985.79,0,4.442651256490317,1.3862943611198906,6.894457250838148
12464,15,6,780.55,0,2.772588722239781,1.9459101490553132,6.66127912734148
12465,78,1,440.94,0,4.3694478524670215,0.6931471805599453,6.091174126256959
12468,96,2,729.5400000000001,1,4.574710978503383,1.0986122886681096,6.593783986707386
12471,16,19,11081.0,0,2.833213344056216,2.995732273553991,9.313077449427295
12472,47,5,4927.6,0,3.8712010109078907,1.791759469228055,8.502810251048784
12473,23,2,1175.75,0,3.1780538303479458,1.0986122886681096,7.0705116802812515
12474,7,13,4362.06,0,2.0794415416798357,2.639057329615259,8.380928925034553
12476,50,6,3191.67,0,3.9318256327243257,1.9459101490553132,8.068612836293202
12477,9,3,8834.03,0,2.302585092994046,1.3862943611198906,9.08647978033377
12480,52,3,2144.95,0,3.970291913552122,1.3862943611198906,7.671337623757984
12481,88,8,4085.2599999999998,0,4.48863636973214,2.1972245773362196,8.315385405266996
12483,7,6,1624.06,0,2.0794415416798357,1.9459101490553132,7.393300017159121
12484,9,4,3658.65,0,2.302585092994046,1.6094379124341003,8.205122793407423
12489,245,1,334.93,1,5.5053315359323625,0.6931471805599453,5.816902804925467
12490,2,6,3552.59,0,1.0986122886681096,1.9459101490553132,8.175713639088478
12492,14,1,126.39000000000001,0,2.70805020110221,0.6931471805599453,4.847253247121696
12493,74,2,433.74,1,4.31748811353631,1.0986122886681096,6.0747481512447195
12494,70,5,868.86,0,4.2626798770413155,1.791759469228055,6.768332279159461
12500,15,6,1773.8400000000001,0,2.772588722239781,1.9459101490553132,7.481465557001516
12501,245,1,2169.39,1,5.5053315359323625,0.6931471805599453,7.682662153888476
12502,4,5,3723.87,1,1.6094379124341003,1.791759469228055,8.222787230875806
12506,141,1,73.5,1,4.955827057601261,0.6931471805599453,4.310799125385514
12507,43,3,1304.81,1,3.784189633918261,1.3862943611198906,7.174578816863813
12509,193,1,176.5,1,5.267858159063328,0.6931471805599453,5.178970608915471
12510,51,2,982.5699999999999,1,3.9512437185814275,1.0986122886681096,6.8911888096735625
12513,21,1,612.29,1,3.091042453358316,0.6931471805599453,6.418837907265026
12514,176,1,1017.68,1,5.176149732573829,0.6931471805599453,6.926262950537876
12515,262,1,383.7,1,5.572154032177765,0.6931471805599453,5.95246380975825
12516,89,1,583.2,0,4.499809670330265,0.6931471805599453,6.37024338995364
12517,35,2,1521.45,0,3.58351893845611,1.0986122886681096,7.328076158322288
12518,19,1,324.83,0,2.995732273553991,0.6931471805599453,5.786375772960055
12520,51,4,2045.85,0,3.9512437185814275,1.6094379124341003,7.62405730500857
12521,51,1,599.68,1,3.9512437185814275,0.6931471805599453,6.39806234681208
12523,16,7,1017.75,0,2.833213344056216,2.0794415416798357,6.9263316645550725
12524,71,6,3122.48,0,4.276666119016055,1.9459101490553132,8.04670304383965
12526,3,1,520.3,0,1.3862943611198906,0.6931471805599453,6.25632569177406
12527,203,2,284.92,0,5.318119993844216,1.0986122886681096,5.655712051411118
12528,23,4,1287.37,0,3.1780538303479458,1.6094379124341003,7.161133132491757
12530,32,3,1221.65,0,3.4965075614664802,1.3862943611198906,7.108775913208576
12534,39,1,1089.18,1,3.6888794541139363,0.6931471805599453,6.9940980992041535
12535,0,2,716.35,1,0.0,1.0986122886681096,6.575563866544399
12539,171,3,4517.69,0,5.147494476813453,1.3862943611198906,8.415977407810622
12540,1,11,9246.86,0,0.6931471805599453,2.4849066497880004,9.132147452389267
12541,82,2,536.14,0,4.418840607796598,1.0986122886681096,6.286258768165544
12545,168,1,628.15,0,5.1298987149230735,0.6931471805599453,6.444369702037977
12547,106,2,207.79999999999998,1,4.672828834461906,1.0986122886681096,5.341376856008484
12548,75,1,95.19999999999999,1,4.330733340286331,0.6931471805599453,4.566429357671661
12551,266,1,168.0,1,5.58724865840025,0.6931471805599453,5.1298987149230735
12553,19,7,2419.59,0,2.995732273553991,2.0794415416798357,7.791766591088831
12556,60,1,308.75,0,4.110873864173311,0.6931471805599453,5.7357655205092515
12557,67,4,9000.960000000001,0,4.219507705176107,1.6094379124341003,9.105197610385996
12559,219,2,561.71,1,5.393627546352361,1.0986122886681096,6.33276439774036
12560,21,2,1436.31,0,3.091042453358316,1.0986122886681096,7.270528590022721
12561,211,1,238.85,1,5.356586274672012,0.6931471805599453,5.480013727948073
12562,35,3,1605.23,0,3.58351893845611,1.3862943611198906,7.381645097204143
12564,170,1,456.9,1,5.14166355650266,0.6931471805599453,6.12665081966305
12565,197,1,145.92,1,5.288267030694535,0.6931471805599453,4.989888220951467
12567,5,9,7849.98,0,1.791759469228055,2.302585092994046,8.968393643748826
12569,1,15,2167.68,0,0.6931471805599453,2.772588722239781,7.681873966517206
12571,30,1,248.35,0,3.4339872044851463,0.6931471805599453,5.518857531992132
12573,136,1,160.54000000000002,1,4.919980925828125,0.6931471805599453,5.08475279001415
12574,224,1,218.45,1,5.41610040220442,0.6931471805599453,5.391124416134243
12576,4,4,936.55,0,1.6094379124341003,1.6094379124341003,6.843270089755728
12577,268,1,195.89,0,5.594711379601839,0.6931471805599453,5.282645197153741
12578,239,1,1608.66,0,5.480638923341991,0.6931471805599453,7.383778255552623
12580,155,1,415.7,1,5.049856007249537,0.6931471805599453,6.032366538428407
12582,147,2,511.36,1,4.997212273764115,1.0986122886681096,6.239027502962935
12583,15,9,4232.21,0,2.772588722239781,2.302585092994046,8.350715849495906
12584,36,4,782.59,0,3.6109179126442243,1.6094379124341003,6.6638859243758874
12585,143,2,2040.1,1,4.969813299576001,1.0986122886681096,7.621244157199997
12589,53,1,131.5,0,3.9889840465642745,0.6931471805599453,4.886582645426277
12590,120,2,9864.26,1,4.795790545596741,1.0986122886681096,9.196774773912752
12591,226,1,452.84999999999997,1,5.424950017481403,0.6931471805599453,6.117766746972636
12592,1,2,437.6,1,0.6931471805599453,1.0986122886681096,6.083587835983788
12593,17,3,418.09999999999997,1,2.8903717578961645,1.3862943611198906,6.038109554931026
12594,30,8,2529.9,0,3.4339872044851463,2.1972245773362196,7.836330249689511
12596,151,1,269.95,0,5.0238805208462765,0.6931471805599453,5.601934302012123
12597,92,2,1428.81,0,4.532599493153256,1.0986122886681096,7.265296847293467
12598,70,4,1584.3799999999999,0,4.2626798770413155,1.6094379124341003,7.368579405210579
12599,35,6,857.04,0,3.58351893845611,1.9459101490553132,6.754650718447902
12600,21,8,1936.5600000000002,0,3.091042453358316,2.1972245773362196,7.569184728489947
12601,98,5,577.0600000000001,1,4.59511985013459,1.791759469228055,6.359677669513258
12604,170,1,178.5,0,5.14166355650266,0.6931471805599453,5.190175207928333
12609,95,2,800.73,0,4.564348191467836,1.0986122886681096,6.686771892830254
12610,15,2,1256.25,0,2.772588722239781,1.0986122886681096,7.136682075052074
12613,106,4,1462.52,0,4.672828834461906,1.6094379124341003,7.288599771908054
12614,186,1,315.6,1,5.231108616854587,0.6931471805599453,5.757639147446912
12615,77,1,634.74,0,4.356708826689592,0.6931471805599453,6.454789674725118
12616,4,2,713.3,1,1.6094379124341003,1.0986122886681096,6.571303042160927
12619,25,5,2087.46,0,3.258096538021482,1.791759469228055,7.644182231252023
12620,113,1,561.66,0,4.736198448394496,0.6931471805599453,6.332675538076368
12621,9,15,10195.04,0,2.302585092994046,2.772588722239781,9.229754688595412
12622,141,1,180.1,1,4.955827057601261,0.6931471805599453,5.199049364889367
12623,185,1,305.1,1,5.225746673713202,0.6931471805599453,5.723911845951367
12624,15,2,641.13,1,2.772588722239781,1.0986122886681096,6.464790775403018
12625,120,2,2683.82,1,4.795790545596741,1.0986122886681096,7.895368965589599
12626,21,6,4774.0,0,3.091042453358316,1.9459101490553132,8.471149252914831
12627,5,5,2727.83,0,1.791759469228055,1.791759469228055,7.911628224887452
12633,38,3,1948.75,0,3.6635616461296463,1.3862943611198906,7.575456438210607
12635,63,1,683.64,0,4.1588830833596715,0.6931471805599453,6.528893152668506
12637,0,7,5658.9,0,0.0,2.0794415416798357,8.641161503196628
12639,147,1,486.1,1,4.997212273764115,0.6931471805599453,6.188469440812497
12641,24,1,185.9,1,3.2188758248682006,0.6931471805599453,5.230573714461517
12642,16,1,366.45,0,2.833213344056216,0.6931471805599453,5.90658725497488
12643,37,6,3344.64,1,3.6375861597263857,1.9459101490553132,8.11541328460481
12644,38,1,477.91,1,3.6635616461296463,0.6931471805599453,6.171512688316606
12645,18,3,1310.8600000000001,0,2.9444389791664403,1.3862943611198906,7.1792012564933305
12647,35,9,2886.71,0,3.58351893845611,2.302585092994046,7.968219079458277
12648,63,1,318.05,1,4.1588830833596715,0.6931471805599453,5.765347830314356
12649,16,3,623.51,1,2.833213344056216,1.3862943611198906,6.4369673422476765
12651,243,1,114.0,1,5.497168225293202,0.6931471805599453,4.74493212836325
12652,240,1,919.98,1,5.484796933490655,0.6931471805599453,6.82543832049292
12653,57,2,2209.85,1,4.060443010546419,1.0986122886681096,7.701132335950876
12654,106,3,337.75,0,4.672828834461906,1.3862943611198906,5.825262372193911
12656,25,3,2820.67,0,3.258096538021482,1.3862943611198906,7.945084187233337
12662,16,7,2653.66,0,2.833213344056216,2.0794415416798357,7.88407186521197
12664,52,3,1957.48,0,3.970291913552122,1.3862943611198906,7.579923941156885
12665,233,1,63.0,1,5.455321115357702,0.6931471805599453,4.1588830833596715
12668,168,3,2924.4700000000003,0,5.1298987149230735,1.3862943611198906,7.981210430518388
12669,59,3,2744.0299999999997,1,4.0943445622221,1.3862943611198906,7.917547282845659
12670,7,3,1634.47,0,2.0794415416798357,1.3862943611198906,7.399685503795835
12672,238,1,225.89999999999998,1,5.476463551931511,0.6931471805599453,5.424509391785796
12673,235,1,220.9,0,5.4638318050256105,0.6931471805599453,5.402226829938548
12674,0,3,1402.0,0,0.0,1.3862943611198906,7.246368080102461
12676,32,4,998.0500000000001,0,3.4965075614664802,1.6094379124341003,6.906804827446142
12678,9,9,8282.26,0,2.302585092994046,2.302585092994046,9.021991889698764
12679,114,2,906.38,0,4.74493212836325,1.0986122886681096,6.8105613259907045
12680,22,1,311.78,0,3.1354942159291497,0.6931471805599453,5.745500068008069
12681,60,15,9866.58,0,4.110873864173311,2.772588722239781,9.197009914927497
12682,9,20,8219.92,0,2.302585092994046,3.044522437723423,9.014437403928529
12683,1,12,6622.19,0,0.6931471805599453,2.5649493574615367,8.798332405979272
12684,79,4,1379.48,0,4.382026634673881,1.6094379124341003,7.230186543760737
12685,1,2,1606.42,0,0.6931471805599453,1.0986122886681096,7.382385688154863
12686,280,1,89.14,1,5.638354669333745,0.6931471805599453,4.501364017262502
12688,22,1,4873.8099999999995,1,3.1354942159291497,0.6931471805599453,8.491836408313453
12689,36,1,511.03,0,3.6109179126442243,0.6931471805599453,6.238383217072961
12690,114,1,389.01,1,4.74493212836325,0.6931471805599453,5.966172379820607
12691,54,4,556.3,0,4.007333185232471,1.6094379124341003,6.32310369457549
12693,36,4,855.91,1,3.6109179126442243,1.6094379124341003,6.753332895580138
12694,92,1,439.5,0,4.532599493153256,0.6931471805599453,6.0879104453762345
12695,16,2,333.90000000000003,0,2.833213344056216,1.0986122886681096,5.813831979800159
12697,40,2,733.91,0,3.713572066704308,1.0986122886681096,6.599748042735756
12700,65,2,2149.05,0,4.189654742026425,1.0986122886681096,7.67324637666525
12701,151,1,337.08,0,5.0238805208462765,0.6931471805599453,5.823282553867746
12704,14,3,1100.92,0,2.70805020110221,1.3862943611198906,7.004809391796388
12705,67,4,4162.52,0,4.219507705176107,1.6094379124341003,8.334116149315111
12707,200,1,603.42,1,5.303304908059076,0.6931471805599453,6.404269320519532
12708,10,7,2031.77,0,2.3978952727983707,2.0794415416798357,7.617154673927751
12709,5,11,7200.79,0,1.791759469228055,2.4849066497880004,8.882084885216637
12710,5,3,1149.02,1,1.791759469228055,1.3862943611198906,7.047534612510416
12712,15,11,3913.08,0,2.772588722239781,2.4849066497880004,8.272335587195274
12714,15,4,3389.7,0,2.772588722239781,1.6094379124341003,8.128791668733953
12715,15,1,343.36,1,2.772588722239781,0.6931471805599453,5.841687621789754
12716,42,1,677.9,0,3.7612001156935624,0.6931471805599453,6.520473841307601
12717,60,2,1030.98,1,4.110873864173311,1.0986122886681096,6.939234566008755
12720,3,17,3689.84,0,1.3862943611198906,2.8903717578961645,8.213609353404424
12721,92,4,1698.91,0,4.532599493153256,1.6094379124341003,7.438330587466403
12722,23,3,929.65,0,3.1780538303479458,1.3862943611198906,6.835883266744342
12724,82,2,280.36,0,4.418840607796598,1.0986122886681096,5.639634988165727
12725,280,1,427.8,1,5.638354669333745,0.6931471805599453,6.060990609756592
12726,93,5,1467.32,0,4.543294782270004,1.791759469228055,7.291874169070703
12727,4,6,3337.7,0,1.6094379124341003,1.9459101490553132,8.113336788647489
12728,166,3,617.31,0,5.117993812416755,1.3862943611198906,6.426989949812354
12729,22,1,453.01,1,3.1354942159291497,0.6931471805599453,6.118119224230488
12731,53,8,11324.25,0,3.9889840465642745,2.1972245773362196,9.334790025162771
12732,88,1,236.26000000000002,1,4.48863636973214,0.6931471805599453,5.469156586232957
12733,143,1,383.95,1,4.969813299576001,0.6931471805599453,5.953113455724059
12734,261,1,110.39999999999999,1,5.568344503761097,0.6931471805599453,4.713127327493184
12735,224,2,779.5699999999999,1,5.41610040220442,1.0986122886681096,6.660024422032584
12736,241,1,234.0,1,5.488937726156687,0.6931471805599453,5.459585514144159
12738,281,1,155.35,1,5.641907070938114,0.6931471805599453,5.05209708390385
12739,8,1,975.54,0,2.1972245773362196,0.6931471805599453,6.884015712099396
12743,43,2,540.13,1,3.784189633918261,1.0986122886681096,6.293659545728696
12744,53,5,14211.970000000001,0,3.9889840465642745,1.791759469228055,9.5619102069931
12747,18,8,2769.4,0,2.9444389791664403,2.1972245773362196,7.926746993088212
12748,0,132,13873.21,0,0.0,3.1780538303479458,9.53778700005673
12749,39,3,2755.23,0,3.6888794541139363,1.3862943611198906,7.9216190829330015
12750,37,1,275.88,1,3.6375861597263857,0.6931471805599453,5.623584199327089
12753,44,5,16620.91,0,3.8066624897703196,1.791759469228055,9.584183313001468
12754,144,3,3010.74,1,4.976733742420574,1.3862943611198906,8.010273263812737
12755,189,2,3811.95,1,5.247024072160486,1.0986122886681096,8.246158446737232
12757,51,7,5281.08,0,3.9512437185814275,2.0794415416798357,8.572075238520496
12758,25,2,2791.59,1,3.258096538021482,1.0986122886681096,7.934724759609325
12759,80,2,1082.52,0,4.394449154672439,1.0986122886681096,6.987970279504716
12763,47,2,494.08,1,3.8712010109078907,1.0986122886681096,6.204719365671822
12764,225,1,1693.88,1,5.420534999272286,0.6931471805599453,7.435367220848186
12766,58,5,4952.1900000000005,0,4.07753744390572,1.791759469228055,8.507787092442031
12769,147,1,1143.6,1,4.997212273764115,0.6931471805599453,7.042810509975002
12770,119,1,1351.45,1,4.787491742782046,0.6931471805599453,7.209673041460572
12775,98,4,1164.68,0,4.59511985013459,1.6094379124341003,7.061059886705599
12778,92,4,492.06,0,4.532599493153256,1.6094379124341003,6.200630870491333
12779,98,7,2999.41,0,4.59511985013459,2.0794415416798357,8.006504224978876
12781,193,1,549.26,0,5.267858159063328,0.6931471805599453,6.310390893798908
12782,58,4,2078.67,0,4.07753744390572,1.6094379124341003,7.639964506262357
12785,273,1,311.95,1,5.6131281063880705,0.6931471805599453,5.74604343337071
12787,0,2,344.65999999999997,0,0.0,1.0986122886681096,5.845455632972347
12790,101,1,324.92,1,4.624972813284271,0.6931471805599453,5.786651952478496
12791,282,1,192.60000000000002,1,5.641907070938114,0.6931471805599453,5.265794174842477
12792,165,1,400.53999999999996,1,5.111987788356544,0.6931471805599453,5.995307154825432
12793,243,2,545.48,1,5.497168225293202,1.0986122886681096,6.303497710423594
12794,7,1,317.0,0,2.0794415416798357,0.6931471805599453,5.762051382780177
12797,274,1,254.03,1,5.616771097666572,0.6931471805599453,5.541381185297377
12798,79,1,1607.04,0,4.382026634673881,0.6931471805599453,7.382771325051409
12802,95,1,427.58,1,4.564348191467836,0.6931471805599453,6.060477418394936
12808,93,2,281.35,0,4.543294782270004,1.0986122886681096,5.643147436118846
12809,86,1,489.31,1,4.465908118654584,0.6931471805599453,6.1950378441253156
12811,169,3,514.85,1,5.135798437050262,1.3862943611198906,6.245816025546385
12814,10,1,125.92,1,2.3978952727983707,0.6931471805599453,4.843556966714995
12815,56,2,1063.46,1,4.04305126783455,1.0986122886681096,6.970222907300612
12816,4,2,572.2,1,1.6094379124341003,1.0986122886681096,6.351234695954017
12817,190,1,166.04,1,5.25227342804663,0.6931471805599453,5.118233304694273
12818,170,1,1542.08,1,5.14166355650266,0.6931471805599453,7.341535698070348
12820,235,1,170.46,0,5.4638318050256105,0.6931471805599453,5.14435000325061
12821,123,1,92.72,1,4.820281565605037,0.6931471805599453,4.540311613639595
12823,36,4,1224.0,0,3.6109179126442243,1.6094379124341003,7.110696122978827
12826,87,4,818.62,0,4.477336814478207,1.6094379124341003,6.708840818214406
12828,8,3,415.51,0,2.1972245773362196,1.3862943611198906,6.031910470922513
12829,245,2,293.0,1,5.5053315359323625,1.0986122886681096,5.683579767338681
12830,0,5,6414.32,0,0.0,1.791759469228055,8.766444158892133
12831,171,1,215.05,1,5.147494476813453,0.6931471805599453,5.3755098623779425
12832,7,1,267.8,0,2.0794415416798357,0.6931471805599453,5.5939676086489944
12833,54,1,417.38,1,4.007333185232471,0.6931471805599453,6.0363901104609745
12834,191,1,312.38,1,5.2574953720277815,0.6931471805599453,5.7474165116762626
12836,46,3,2112.53,0,3.8501476017100584,1.3862943611198906,7.656114814370263
12837,82,1,134.1,1,4.418840607796598,0.6931471805599453,4.906015244966153
12838,282,1,390.79,0,5.641907070938114,0.6931471805599453,5.970725981958582
12839,1,9,3097.39,0,0.6931471805599453,2.302585092994046,8.03863790072309
12840,52,4,2726.77,1,3.970291913552122,1.6094379124341003,7.911239704558553
12841,15,17,2829.91,0,2.772588722239781,2.8903717578961645,7.948353493719946
12842,217,1,310.73,0,5.384495062789089,0.6931471805599453,5.742137428532665
12843,68,7,1692.31,0,4.23410650459726,2.0794415416798357,7.434440472281921
12844,39,1,174.88,0,3.6888794541139363,0.6931471805599453,5.169801944312609
12845,176,4,354.09,1,5.176149732573829,1.6094379124341003,5.872371278471126
12849,177,1,668.8499999999999,0,5.181783550292085,0.6931471805599453,6.507053806722995
12851,5,1,131.81,1,1.791759469228055,0.6931471805599453,4.8889195354121595
12852,203,1,311.55,1,5.318119993844216,0.6931471805599453,5.744764456377822
12853,43,6,1957.1000000000001,1,3.784189633918261,1.9459101490553132,7.579729894309281
12854,150,2,810.37,0,5.017279836814924,1.0986122886681096,6.698724176955967
12855,281,1,38.1,1,5.641907070938114,0.6931471805599453,3.9102282978770786
12857,119,2,1106.4,1,4.787491742782046,1.0986122886681096,7.009770204388867
12864,47,1,147.12,1,3.8712010109078907,0.6931471805599453,4.998022756045412
12865,32,1,981.38,0,3.4965075614664802,0.6931471805599453,6.889978198879456
12866,192,1,559.12,1,5.262690188904886,0.6931471805599453,6.3281510464875765
12867,5,6,3015.96,0,1.791759469228055,1.9459101490553132,8.012004980867657
12868,94,6,1607.0600000000002,1,4.553876891600541,1.9459101490553132,7.3827837624756185
12871,116,1,132.0,0,4.762173934797756,0.6931471805599453,4.890349128221754
12872,235,2,599.97,1,5.4638318050256105,1.0986122886681096,6.398545016483998
12873,191,1,374.0,1,5.2574953720277815,0.6931471805599453,5.926926025970411
12875,52,2,343.2300000000001,1,3.970291913552122,1.0986122886681096,5.841310038608051
12876,105,1,726.43,0,4.663439094112067,0.6931471805599453,6.589517774484942
12877,33,9,1059.23,0,3.5263605246161616,2.302585092994046,6.966241144701187
12878,145,2,854.99,1,4.983606621708336,1.0986122886681096,6.752258693830513
12879,0,1,140.5,0,0.0,0.6931471805599453,4.952299717083292
12881,184,1,298.0,1,5.220355825078325,0.6931471805599453,5.700443573390686
12885,32,1,645.35,0,3.4965075614664802,0.6931471805599453,6.4713411527299565
12886,128,1,775.0,0,4.859812404361672,0.6931471805599453,6.654152520183219
12888,123,2,354.12,1,4.820281565605037,1.0986122886681096,5.87245576052578
12891,94,3,331.0,1,4.553876891600541,1.3862943611198906,5.805134968916488
12897,113,2,216.5,1,4.736198448394496,1.0986122886681096,5.382198850528739
12901,17,19,11639.470000000001,0,2.8903717578961645,2.995732273553991,9.362243098477132
12902,173,1,138.68,1,5.159055299214529,0.6931471805599453,4.939354092091292
12904,81,1,244.69,0,4.406719247264253,0.6931471805599453,5.5040705786581645
12908,85,2,750.0,1,4.454347296253507,1.0986122886681096,6.621405651764134
12909,110,3,1528.37,0,4.709530201312334,1.3862943611198906,7.332611164882233
12910,43,4,1486.9,0,3.784189633918261,1.6094379124341003,7.305121008833652
12913,191,3,866.39,0,5.2574953720277815,1.3862943611198906,6.765488702628331
12915,57,2,363.65,1,4.060443010546419,1.0986122886681096,5.898937989430242
12916,47,4,2944.95,1,3.8712010109078907,1.6094379124341003,7.988186624712898
12917,37,1,594.0,1,3.6375861597263857,0.6931471805599453,6.38856140554563
12919,25,3,441.65,0,3.258096538021482,1.3862943611198906,6.092779390057058
12921,7,24,10083.47,0,2.0794415416798357,3.1780538303479458,9.218751895710364
12922,70,1,405.38,1,4.2626798770413155,0.6931471805599453,6.007288682454868
12924,107,3,655.27,0,4.68213122712422,1.3862943611198906,6.48657228963192
12928,56,3,1136.14,0,4.04305126783455,1.3862943611198906,7.036271617217145
12929,220,1,117.85,1,5.3981627015177525,0.6931471805599453,4.777862193806203
12930,80,1,221.56,0,4.394449154672439,0.6931471805599453,5.405196728175133
